Expense ID,Description,Cost,Currency Code,Date,Created By,expense_type
3288964213,Maths textbook photocopy,204.61,INR,2024-03-30T22:06:35Z,Raina,education
3286168455,Toiletries shampoo soap face wash,694.17,USD,2025-05-06T07:06:01Z,Dingal,miscellaneous
3283388369,gorcery delivery amazon frresh,908.57,INR,2024-06-29T21:52:54Z,Rahul Pardasani,food
3284502348,ask rahul,580.53,INR,2024-11-02T21:54:22Z,Rahul Pardasani,payment
3282637703,usual,1287.12,INR,2024-06-13T21:50:54Z,saumya bansal,miscellaneous
3283763837,Cough syrup and cold medicines,1022.68,INR,2024-06-26T07:07:23Z,Aditi Singh,miscellaneous
3283399072,Chaat papdi street food,1430.43,INR,2024-06-07T10:12:56Z,Ronak Khemka,food
3288176125,birtday cakke and party food - split,57.84,INR,2023-12-08T21:35:39Z,Aditi Singh,food
3289150349,comedy,266.5,INR,2024-01-15T12:48:39Z,Prajwal sharma,entertainment
3282929587,contrib,2966.17,INR,2024-05-19T19:19:15Z,Raina,payment
3287780632,Electricity bill share apartment,1392.77,INR,2024-09-12T04:47:00Z,Raina,miscellaneous
3286195097,Groceries at Reliance Fressh,362.43,INR,2025-04-08T18:07:02Z,Ronak Khemka,food
3285303872,stationery notebook and pens,200.15,INR,2023-05-28T02:38:31Z,Rohil Chaturvedi,education
3284517818,Gaming zone enttry ticket,687.9,INR,2023-10-23T00:18:16Z,Raina,entertainment
3289725641,wifi 12,616.75,INR,2023-02-06T05:27:22Z,Prajwal sharma,miscellaneous
3286044869,Xerox copy of assignment sheets,382.95,INR,2023-03-29T20:48:20Z,saumya bansal,education
3285368265,UPI pyment settlement to friend,2118.47,INR,2024-05-02T20:01:44Z,Rohil Chaturvedi,payment
3287497971,Room rent payment settlement,3428.13,INR,2024-05-10T07:00:09Z,Dingal,payment
3288498762,Paid back emergecy cash borrow,415.41,INR,2023-03-05T06:48:32Z,Rohil Chaturvedi,payment
3281435748,ROLL 12,941.43,INR,2024-10-21T13:21:59Z,Prajwal sharma,food
3283434282,chaat papdi streeet food,451.19,INR,2024-07-28T18:53:31Z,Raina,food
3288646477,BIRTHDAY GIFT FOR FRIEND PARTY,389.2,INR,2023-03-21T20:29:36Z,Prajwal sharma,miscellaneous
3280002645,paytm to friend for food,915.12,INR,2023-07-28T14:12:52Z,Rahul Pardasani,payment
3287865885,paying for auto to college,137.94,USD,2023-08-09T00:16:36Z,Rahul Pardasani,transportation
3286246912,momos,710.82,INR,2023-08-22T20:00:56Z,Rahul Pardasani,food
3288493659,daily,494.82,INR,2023-09-22T03:47:27Z,Suhani Gupta,education
3281725592,Library membership fine payment,32.42,INR,2024-07-26T18:16:33Z,Suhani Gupta,education
3289334561,Stat notebook and pens,392.98,INR,2023-08-04T21:53:55Z,Rahul Pardasani,education
3281609315,morning auto fare college - split,252.17,INR,2023-08-25T17:12:01Z,Rohil Chaturvedi,transportation
3282537750,Electricity bill share apartmnet,880.9,INR,2024-02-05T02:45:09Z,Aditi Singh,miscellaneous
3288653135,Mov ticket bookmyshow cinmea,1689.57,INR,2023-06-04T11:07:53Z,Dingal,entertainment
3281728382,Doa and filter coffee morning,1107.43,USD,2023-11-23T20:08:02Z,saumya bansal,food
3282322442,Late niht pizza delivery,65.9,USD,2024-09-04T09:04:14Z,Rahul Pardasani,food
3281388944,UBER DISCOUNT RIDE,354.05,INR,2024-09-15T09:28:59Z,Aditi Singh,transportation
3289346540,repayment of canteen food tab!!,1537.17,USD,2023-10-08T04:37:21Z,Prajwal sharma,payment
3286752505,cab fare included in dinner bill,1124.44,INR,2023-10-03T09:44:51Z,Rahul Pardasani,food
3285238431,TRANSFER TO ACCOUNT CLEARED,1700.66,INR,2025-05-25T11:55:17Z,Rahul Pardasani,payment
3289228729,bowlnig and dniner combo deal,1565.72,INR,2023-07-09T03:10:41Z,Dingal,entertainment
3283093409,SHAWARMA ROLL EVENING,362.84,INR,2023-05-21T12:19:24Z,Rohil Chaturvedi,food
3283845401,Laser tag gaming session,1731.28,INR,2024-08-07T20:44:14Z,Prajwal sharma,entertainment
3281832469,Flight ticket booking holidays,426.27,INR,2023-07-04T17:16:06Z,Rohil Chaturvedi,transportation
3280652030,chai stuta break campuus,356.48,USD,2025-04-06T10:23:39Z,saumya bansal,food
3283553102,PYTHON PROGRAMMING PRINT NOTES,233.85,INR,2024-01-03T02:03:13Z,Aditi Singh,education
3288559866,WiFi internet monthly broadband bill,181.05,INR,2024-04-06T22:36:12Z,Raina,miscellaneous
3281105101,BOWLING ALLEY GAMES SMAASH,1894.18,INR,2024-08-29T22:51:34Z,Prajwal sharma,entertainment
3288178311,Ola cab fom metro station,448.23,INR,2024-04-17T00:06:51Z,Siddharth Shukla,transportation
3281575750,Starbucks cold brew coffee,347.08,INR,2023-04-22T10:04:18Z,Raina,food
3280493497,Uber ride to college,295.96,INR,2024-06-09T17:47:28Z,Aditi Singh,transportation
3281531765,DJ night entry ticket,971.09,INR,2024-02-29T11:53:25Z,Raina,entertainment
3280902492,Shoe rpeair and polish,1096.55,INR,2023-12-07T11:24:50Z,Aditi Singh,miscellaneous
3281975846,Photocopy notes from library,46.22,INR,2024-09-30T23:25:23Z,Rahul Pardasani,education
3285270179,cab fare to dentist clinic,835.57,USD,2023-02-18T09:30:22Z,Raina,miscellaneous
3287013677,PETROL BILL AND SNACKS ON HIGHWAY,193.61,INR,2024-05-28T01:39:18Z,Rohil Chaturvedi,transportation
3289828981,METRO TICKET RIDE,377.91,INR,2024-06-08T14:16:57Z,Dingal,transportation
3282239672,Sent money via Paytm wallet,827.9,INR,2023-08-24T14:34:12Z,Aditi Singh,payment
3286019874,Gaming zone entry ticket,555.02,INR,2023-06-30T09:02:40Z,Rahul Pardasani,entertainment
3281770227,bowling??,1730.49,INR,2024-05-05T10:44:16Z,saumya bansal,entertainment
3285387264,coursera 12,15.91,INR,2023-07-04T11:38:28Z,Rahul Pardasani,education
3280151967,metro card xeerox notes,300.87,INR,2025-04-16T09:26:10Z,Aditi Singh,education
3283608814,same as before,828.47,INR,2023-07-02T04:48:31Z,Rohil Chaturvedi,food
3286818343,club entry fee weekend drinks,1452.05,INR,2023-10-20T16:32:43Z,Rohil Chaturvedi,entertainment
3285866767,Bowling allye games Smaash,1657.63,INR,2023-03-12T16:56:07Z,Rohil Chaturvedi,entertainment
3284784389,ROOM KEYS DUPLICATION LOCK - split,1029.01,INR,2023-10-20T00:15:04Z,Raina,miscellaneous
3282106635,huse party groceries and decorations!!?,2132.96,USD,2025-05-08T08:13:48Z,saumya bansal,entertainment
3285650541,paid back uber cab share,1584.45,INR,2024-09-23T07:09:32Z,Dingal,payment
3284097716,Udemy course subscription for Semester 4,408.34,INR,2023-01-09T18:10:04Z,Raina,education
3288863426,Weekly cab expenses,168.0,INR,2024-03-03T19:20:02Z,Rohil Chaturvedi,transportation
3282900385,flight booking for family gift trip,423.6,INR,2024-02-13T20:35:28Z,Suhani Gupta,transportation
3282221852,reort tues,361.07,INR,2025-02-05T21:40:39Z,Siddharth Shukla,education
3281624573,show ticket print copy,2648.72,INR,2023-10-11T13:51:46Z,Aditi Singh,entertainment
2680334854,Paid back emergency cash borrow,983.25,INR,2023-12-31T00:57:17Z,Aditi Singh,payment
1377209667,Library membership fine payment,246.84,INR,2023-12-15T07:08:56Z,Siddharth Shukla,education
3283899971,Ice ceram scoop desert.,914.52,INR,2023-07-11T04:48:44Z,Rohil Chaturvedi,food
3288697456,amazon fri,740.07,INR,2023-04-28T02:26:34Z,Ronak Khemka,miscellaneous
3285202277,Notebooks and files for class,17.25,USD,2024-12-24T05:46:03Z,Suhani Gupta,education
3288400257,Weekend getaway entry fee,1852.6,INR,2024-06-04T18:54:49Z,Suhani Gupta,entertainment
3289544195,Udemy course subscription for Chemistry,360.94,INR,2024-04-16T19:59:42Z,Rahul Pardasani,education
1837390213,Parking charges at Mall,209.53,INR,2023-04-05T15:37:57Z,Siddharth Shukla,transportation
3284382261,Cab commute to college campus,366.45,INR,2023-07-21T08:42:19Z,Ronak Khemka,transportation
3283010037,cleared grocery delivery blnc,2466.96,INR,2024-12-28T12:52:16Z,Aditi Singh,payment
3287409562,Ubeer ride to library??,68.78,INR,2023-04-15T16:08:08Z,saumya bansal,transportation
3286626863,Coursera specialization monthly fee,545.14,INR,2024-07-05T07:30:03Z,Siddharth Shukla,education
3287070325,Weekend getaay entry fee,2522.07,INR,2023-06-08T17:02:23Z,Ronak Khemka,entertainment
3280092862,fare sat - split,100.23,USD,2024-02-21T00:40:05Z,Rahul Pardasani,transportation
3284316663,Udey course subscription for Maths??,356.06,INR,2023-06-28T23:38:36Z,Suhani Gupta,education
3285397909,netflix 12,2912.69,INR,2023-12-23T00:40:49Z,Dingal,entertainment
3280652479,Academic book purchase??,103.61,INR,2023-10-31T12:00:26Z,Dingal,education
3285239338,LAUNDRY,303.37,INR,2025-04-02T00:32:38Z,Raina,miscellaneous
3283715784,Movie tkt bookmyshow cinema,377.0,INR,2023-07-20T01:35:20Z,Dingal,entertainment
3280567580,Rom rent payment settlemennt,1452.17,INR,2024-10-24T08:56:45Z,Dingal,payment
3283388807,house party groceries and decorations,1694.73,INR,2025-02-24T16:24:13Z,Siddharth Shukla,entertainment
3283242714,Gym membership monthly fee,402.96,INR,2025-05-05T18:36:17Z,Rohil Chaturvedi,miscellaneous
3281926230,paaid for laundry services,1125.32,INR,2025-01-18T17:21:35Z,Raina,miscellaneous
3283281199,Pub night with group friends,2755.49,INR,2024-12-28T07:18:35Z,Siddharth Shukla,entertainment
3289808019,Room rent share utility bills,473.51,INR,2023-02-07T06:46:19Z,Prajwal sharma,miscellaneous
3280725418,Water bottle set room...,1729.68,INR,2025-02-05T06:21:00Z,Raina,miscellaneous
3281628619,Textbook for Web Dev course,476.93,INR,2024-05-02T09:57:22Z,Prajwal sharma,education
3288572332,shared,188.71,INR,2024-09-08T18:10:52Z,Raina,transportation
3283192312,Paid back for food and foood,216.87,INR,2024-09-09T07:37:27Z,Rahul Pardasani,payment
3282924139,repaymnt of canteen dinner tab,1475.29,INR,2024-12-24T18:48:46Z,Siddharth Shukla,payment
3285405841,Auto fare to mall,375.84,USD,2023-06-08T05:45:35Z,Rohil Chaturvedi,transportation
3289995280,Ice skaating enntry tickets,2425.81,INR,2024-04-06T08:38:57Z,Rohil Chaturvedi,entertainment
3288760273,Evening cab surge price,319.15,INR,2024-10-25T02:32:43Z,Rohil Chaturvedi,transportation
3287527513,Coding bootcamp coures fee??,100.87,INR,2024-10-24T14:30:46Z,saumya bansal,education
3285203958,Notebooks and files for class,405.45,INR,2025-03-12T08:53:26Z,Rohil Chaturvedi,education
3289488417,Parking charges at Mall,204.62,USD,2025-01-06T07:01:35Z,Prajwal sharma,transportation
3134151692,Bird eating,470,INR,2024-05-21T08:01:48Z,Rahul Pardasani,food
3289773542,RAPIDO TO PRINT SHOP XEROX,326.76,INR,2023-03-01T02:40:17Z,Siddharth Shukla,transportation
3280619180,Research papre printout for seminar,210.4,INR,2024-01-12T06:50:29Z,Rahul Pardasani,education
3282249276,Electricity bill share apartment,1385.22,INR,2023-12-19T04:37:51Z,Siddharth Shukla,miscellaneous
3285459197,Chaat papdi street food,152.23,INR,2024-12-02T02:42:21Z,Rahul Pardasani,food
3285204941,idk - split,1487.91,INR,2025-01-06T02:28:02Z,Aditi Singh,miscellaneous
3284168501,room rent shrae utility bills,699.8,INR,2024-07-12T01:31:35Z,Rahul Pardasani,miscellaneous
3281920254,Room rent paymennt settlement,258.92,INR,2024-11-02T17:46:36Z,saumya bansal,payment
3284599148,forgot name,382.21,INR,2023-10-27T07:22:06Z,saumya bansal,entertainment
3284300436,outing morn,1498.47,INR,2024-09-25T20:20:40Z,Prajwal sharma,entertainment
3282050060,McD burger and fries,710.26,INR,2023-03-31T13:45:14Z,Aditi Singh,food
3283313517,recharge coupon for zomato pro,214.28,INR,2023-03-27T05:43:35Z,Aditi Singh,food
3285330989,RENT!!,1573.16,INR,2023-06-09T11:49:27Z,Rohil Chaturvedi,miscellaneous
3282909873,yesterday,515.13,INR,2025-02-10T19:35:12Z,Siddharth Shukla,food
3281797457,TUTORIAL NOTES CPY SHOP,112.93,INR,2023-03-21T09:45:50Z,Dingal,education
3283900304,new one,2580.53,USD,2023-06-23T22:21:08Z,Aditi Singh,payment
3286106716,Concert entry tickets live shw??,392.69,INR,2023-11-22T09:04:31Z,Ronak Khemka,entertainment
3287751257,WiFi internet monthly broadband bill,207.12,INR,2023-01-13T09:01:34Z,Aditi Singh,miscellaneous
3285319140,received,749.52,USD,2023-12-29T02:47:34Z,Dingal,payment
3281505284,Scientific calculator for exxam.,178.38,INR,2024-08-08T00:21:01Z,Raina,education
3288277464,transfer rent and electricity bill,2616.29,INR,2024-10-07T05:06:36Z,Siddharth Shukla,payment
3283085608,amazon book delivery for curse,229.92,INR,2024-10-26T17:08:58Z,Rahul Pardasani,education
3284960479,cleared grocery delivery balance,1494.63,INR,2023-11-19T17:56:20Z,Prajwal sharma,payment
3289814925,Shoe repair and polish,1749.7,INR,2025-03-19T15:43:14Z,saumya bansal,miscellaneous
3281017912,Flight ticket boooking holidays,186.34,INR,2024-04-28T09:54:32Z,Prajwal sharma,transportation
3288420796,repay borrowed cash for medicine,1345.87,INR,2024-10-14T04:43:52Z,Rahul Pardasani,payment
3286619238,Room rent payment settlement,3234.83,INR,2024-12-18T06:02:45Z,Siddharth Shukla,payment
3280701779,Late night pizza delivery,180.2,INR,2024-04-28T17:30:32Z,Prajwal sharma,food
3289239603,room cleaning supplies amazn,1083.9,INR,2023-08-22T13:18:39Z,Rahul Pardasani,miscellaneous
3283962162,split,136.95,INR,2024-03-30T08:24:05Z,Ronak Khemka,miscellaneous
3280749682,stn.,427.05,INR,2024-06-09T10:52:05Z,Prajwal sharma,transportation
3282138850,Stationery coyp and pens,542.74,INR,2023-09-04T16:28:12Z,Ronak Khemka,education
3283533816,ice cream scoop desert,885.17,INR,2024-07-29T19:21:11Z,saumya bansal,food
3286411505,stuff,2090.63,INR,2025-03-21T13:19:16Z,Rahul Pardasani,entertainment
3282409683,SETTLED BALANCE ON SPLITWISE APP,2140.8,INR,2023-06-08T23:16:56Z,Dingal,payment
3288624869,Ola cab from mall,178.18,INR,2024-05-26T11:47:26Z,Rahul Pardasani,transportation
3289578458,laundy bill payment,3300.56,USD,2024-05-12T05:56:00Z,Prajwal sharma,payment
3289170312,slaon haircut and snacks atfer,1161.5,INR,2024-12-10T12:35:43Z,Siddharth Shukla,miscellaneous
3280681176,Dinneer at Bercos witth friends,118.23,INR,2023-11-27T22:07:29Z,Siddharth Shukla,food
3285090979,copy fri,468.26,INR,2025-02-25T19:43:18Z,Siddharth Shukla,education
3282839297,splitwise balance food and cab,2094.84,INR,2024-10-13T09:17:17Z,Raina,payment
3289915883,"chicken biryani pack,,,",1024.25,INR,2023-04-18T10:28:35Z,Siddharth Shukla,food
3282754045,SPIRAL,11.58,INR,2023-01-22T01:17:33Z,Suhani Gupta,education
3283713691,stationary shop paytm bill,499.93,INR,2024-07-31T01:59:46Z,Raina,education
3289271827,metro,331.69,INR,2023-09-15T06:34:08Z,saumya bansal,transportation
3281236997,cafe,20.94,INR,2023-07-15T01:14:04Z,Suhani Gupta,food
3281094486,mcd,226.93,INR,2025-05-10T15:54:28Z,Ronak Khemka,food
3285186510,Splitwise settlement pd transfer,382.29,INR,2023-03-09T18:08:40Z,Rohil Chaturvedi,payment
3283465281,Library membership fine payment,504.58,INR,2023-10-05T15:31:04Z,saumya bansal,education
3284686601,MEDICINE,676.13,INR,2023-01-13T21:25:51Z,Ronak Khemka,miscellaneous
3282745453,shake,1291.83,INR,2023-02-12T21:00:40Z,Siddharth Shukla,food
3284740085,gym protein shake canteen,830.9,INR,2024-10-22T08:32:53Z,Rahul Pardasani,food
2417684537,Standup comedy show tickets,3035.82,INR,2025-03-26T22:36:59Z,Rahul Pardasani,entertainment
3284842737,coffee,860.65,INR,2023-07-19T12:58:26Z,Rahul Pardasani,food
3280023426,Tkt tkt bookmyshow cinema,1165.84,INR,2024-09-01T10:08:24Z,Dingal,entertainment
3281164397,office lunch split with team,678.15,INR,2025-02-12T13:36:39Z,Rohil Chaturvedi,food
3284388985,Swiggy order from Subway,936.0,INR,2024-03-14T04:07:12Z,Aditi Singh,food
3281679141,Cab 26 evening ride,363.7,INR,2023-08-24T16:42:38Z,Raina,transportation
3282695696,taxi blil,263.36,INR,2023-11-22T15:22:03Z,Dingal,transportation
3289757264,Gaming zone entry ticket,104.8,INR,2024-03-09T18:47:48Z,Dingal,entertainment
3066119212,Lab manual prints and binding,228.66,INR,2024-11-25T12:29:25Z,Rohil Chaturvedi,education
3286398742,Gym membership monthly fee,60.92,INR,2023-10-12T17:34:57Z,Suhani Gupta,miscellaneous
3284336849,bus ticket for exam center,418.07,INR,2023-07-14T10:55:12Z,Dingal,transportation
3289287174,earphones...,904.2,INR,2025-03-15T08:29:37Z,Raina,miscellaneous
3281463462,Haldiirams chole bhature,1107.48,INR,2025-04-01T22:51:15Z,Siddharth Shukla,food
3289396841,Reference book DBMS and OS,144.41,INR,2024-07-24T03:54:06Z,Rohil Chaturvedi,education
3289790776,Bowling alley games Smaash,1004.08,INR,2024-09-08T01:25:41Z,Aditi Singh,entertainment
3283005799,house party groceries and decorations,2739.94,INR,2023-06-19T23:59:01Z,Aditi Singh,entertainment
3283497112,Settle baance for movie tkt,470.28,INR,2024-06-01T10:48:52Z,saumya bansal,payment
3282539860,Drawing board and sheets lab,59.96,INR,2024-11-28T05:24:07Z,Siddharth Shukla,education
3280277370,Cooursera specialization monthly fee,239.4,INR,2024-05-30T19:42:56Z,Ronak Khemka,education
3283994172,sent back borrowed money cash,2603.88,INR,2024-10-27T06:58:58Z,saumya bansal,payment
3287615883,Amazon delivery package onlinne buy,1550.81,INR,2023-04-06T18:56:28Z,Suhani Gupta,miscellaneous
3284115837,mov night food delivery,677.06,INR,2024-07-10T23:30:39Z,Aditi Singh,entertainment
3287541774,Lab manual prints and bnding,146.06,INR,2023-02-09T23:54:18Z,saumya bansal,education
3283919521,Notebooks and files for class,360.14,INR,2023-05-12T09:59:05Z,Rohil Chaturvedi,education
3282588267,Settle balance for movie ticket,114.77,INR,2024-10-19T05:56:23Z,Siddharth Shukla,payment
3288545075,seminar morn,141.0,INR,2025-02-05T08:34:39Z,saumya bansal,education
3282697817,gym membership renewal payment,707.48,INR,2024-03-14T13:18:52Z,Siddharth Shukla,miscellaneous
3286117711,haircut fri,1403.27,INR,2024-09-22T21:13:45Z,Ronak Khemka,miscellaneous
3283389301,laundry bill payment,117.94,INR,2023-09-17T11:41:04Z,saumya bansal,payment
3286164679,stuff,159.29,INR,2023-09-21T16:40:34Z,Ronak Khemka,transportation
3288991260,flight booking for family giift trip,83.9,USD,2025-04-18T13:59:44Z,Siddharth Shukla,transportation
3284954351,stuff,129.47,INR,2024-06-17T17:30:51Z,Raina,food
2999394187,Cab 8/3 eve,427,INR,2023-11-10T14:59:34Z,Suhani Gupta,transportation
3280401222,Zomato delivery Haldirams,928.98,INR,2023-03-06T09:58:40Z,Ronak Khemka,food
3289817407,flight booing for family gift trip,298.4,INR,2024-12-25T00:51:56Z,Suhani Gupta,transportation
3281248107,paid for lab manual binding,306.67,INR,2023-12-02T18:06:13Z,saumya bansal,education
3283277949,Medicines from Apollo pharmacy,1160.33,INR,2024-08-26T14:12:37Z,Ronak Khemka,miscellaneous
3284100436,Bus ticket to city center,337.64,INR,2024-10-19T14:11:30Z,saumya bansal,transportation
3284259200,caneten break study session snacks,535.69,INR,2024-07-29T20:34:05Z,Siddharth Shukla,education
3287757031,Haldirams chole bhature!!?,1352.0,INR,2024-05-21T20:58:33Z,Aditi Singh,food
3287937270,Lab manual prints and binding,245.51,INR,2024-08-05T05:27:59Z,Ronak Khemka,education
3283906808,coursera subscription payment monthly,276.53,INR,2024-01-30T20:57:01Z,Raina,education
3287697555,forgot name,395.98,INR,2024-02-09T06:34:12Z,Suhani Gupta,transportation
3284798337,Coursera specialization monthly fee,69.84,INR,2023-04-05T08:22:24Z,Aditi Singh,education
3284770445,Minor project report print,16.63,INR,2024-08-17T14:34:19Z,Raina,education
3288050669,Flight pass booking holidays,290.57,INR,2023-08-13T15:36:54Z,Ronak Khemka,transportation
3280707627,Billiard table hourly rent,937.07,INR,2024-09-03T01:09:02Z,Ronak Khemka,entertainment
3284844232,pharmacy medicine delivery uber,957.55,INR,2024-01-21T07:32:32Z,Raina,miscellaneous
3283352038,Birthday gift for friend prty,1436.8,INR,2024-09-22T10:17:26Z,Prajwal sharma,miscellaneous
1123280544,Cough syrup and cold medicines,969.52,INR,2023-09-29T14:22:53Z,Raina,miscellaneous
3289206490,Weekly cab expenses,327.18,INR,2023-05-28T11:18:10Z,Siddharth Shukla,transportation
3286732801,Uber discount ride,48.48,INR,2023-04-02T12:04:41Z,Suhani Gupta,transportation
3281426183,Meetro smartcard oline recharge??,246.97,INR,2024-04-07T14:55:21Z,Dingal,transportation
3280292341,commedy,1430.09,INR,2024-10-16T18:03:30Z,Prajwal sharma,entertainment
3287779857,McD burger and fries...,302.62,INR,2024-01-26T11:48:40Z,Prajwal sharma,food
3281004939,Cleared dues Splitwise settlement,428.37,INR,2024-02-19T16:31:25Z,Prajwal sharma,payment
3285146202,bus ticket for exam center,426.11,INR,2024-03-02T12:02:06Z,Raina,transportation
3289144161,ZOMATO DELIVERY DOMINOS,187.02,INR,2023-09-25T01:56:09Z,saumya bansal,food
2357806157,Mobile phone prepaid recharge,1367.06,INR,2025-01-08T03:31:29Z,Raina,miscellaneous
3287923710,Dentist doctor consultaton clinic,1307.67,INR,2025-03-28T14:31:13Z,Suhani Gupta,miscellaneous
3287120656,Academic book purchase,376.82,USD,2023-12-02T01:21:46Z,Raina,education
3285033235,"Ola cab from home,,,",234.01,INR,2024-03-31T11:48:47Z,Ronak Khemka,transportation
3281262924,settled all dues and balances,1988.16,INR,2023-07-05T08:33:06Z,Raina,payment
3284977014,Weekly cab expenses,288.25,INR,2023-09-27T05:12:28Z,Siddharth Shukla,transportation
3282262521,Stationery notbook and pens,147.21,INR,2023-04-23T22:57:09Z,saumya bansal,education
1816142791,Udemy course subscription for Chemistry,212.72,INR,2025-02-21T11:53:04Z,Aditi Singh,education
3287138047,birthday cake and party food,363.94,INR,2025-04-21T22:37:43Z,Suhani Gupta,food
3286395282,binding bill,385.01,INR,2025-02-13T09:06:37Z,Dingal,education
3282166098,party wed,735.44,INR,2025-04-25T03:25:16Z,Suhani Gupta,entertainment
3280713745,flipkart,798.49,INR,2024-03-19T16:27:50Z,saumya bansal,miscellaneous
3289295856,Notebooks and files for class,168.18,INR,2024-10-05T12:35:51Z,Dingal,education
3281885682,Dentist doctor consultation clinic,1399.75,INR,2023-04-28T05:56:14Z,Siddharth Shukla,miscellaneous
3285381483,Spiral binding lab report,309.9,INR,2023-09-10T10:20:00Z,saumya bansal,education
3286556709,Dosa and filter coffee morning,264.79,INR,2023-01-29T00:44:52Z,Rohil Chaturvedi,food
3280123743,Cleared all pending debts Splitwise,1405.97,INR,2023-05-18T07:55:34Z,Raina,payment
3287481277,Library membership fine payment,130.64,INR,2024-10-28T21:43:37Z,Prajwal sharma,education
3284702399,urgent,1228.1,INR,2024-12-28T01:09:57Z,Dingal,miscellaneous
3284104452,Paid back for grocery contribution,3234.88,INR,2025-04-03T11:38:57Z,Dingal,payment
3284655976,splitwie balance food and cab,2612.68,INR,2023-09-20T22:43:08Z,Rahul Pardasani,payment
3285024875,PlayStation arcade gaming lounge,2015.64,INR,2023-11-30T14:33:07Z,Dingal,entertainment
3281438928,Ola auto to metro station,59.8,INR,2024-08-16T00:35:10Z,Ronak Khemka,transportation
3285459568,Coke and chips party,937.64,INR,2024-01-24T12:19:19Z,saumya bansal,food
3282801416,Supermarket home supplies groceries,504.24,INR,2025-02-24T02:23:42Z,Ronak Khemka,miscellaneous
3282500360,Laundry washing and ironinng bill,796.11,INR,2023-02-01T10:32:59Z,Ronak Khemka,miscellaneous
3280945244,COURSERA SPEICALIZATION MONTHLY FEE,210.87,INR,2023-12-19T20:41:51Z,Siddharth Shukla,education
3283278407,Settle balance for movie ticket,1569.6,INR,2023-06-09T00:04:58Z,saumya bansal,payment
3285531585,pizza 12,1379.06,INR,2024-08-04T23:54:51Z,Rahul Pardasani,food
3280244725,stuff,1433.18,INR,2024-07-23T02:11:05Z,Suhani Gupta,payment
3280791697,Stationery notebook and pens,407.17,INR,2023-03-12T13:59:25Z,Suhani Gupta,education
3280822320,PlayStation arcade gaming lounge??,2838.68,INR,2025-04-12T21:04:46Z,Aditi Singh,entertainment
3280844918,Ride share petrol cost split,159.96,INR,2024-06-19T22:18:11Z,Rahul Pardasani,transportation
3287297097,drinks and pub cab charge,2811.05,INR,2024-10-24T07:39:39Z,Siddharth Shukla,entertainment
3281374063,Coke and chips party,460.46,INR,2023-12-09T13:24:00Z,saumya bansal,food
3288522619,payment for netflix subscription share,3017.07,INR,2024-02-10T15:36:57Z,Siddharth Shukla,payment
3286677358,STATIONARY SHOP PAYTM BILL,505.3,USD,2024-03-05T05:18:36Z,Suhani Gupta,education
3288725023,Cab fare back home!!?,94.47,INR,2023-01-27T21:26:28Z,Ronak Khemka,transportation
3287208307,pyymt for netflix subscription share - split,1450.05,INR,2023-05-18T20:33:09Z,Siddharth Shukla,payment
3288768112,wifi bill recharge paytm.,892.86,INR,2023-04-08T01:25:38Z,Rohil Chaturvedi,miscellaneous
3281648098,Settle all remaining balances - split,1606.65,INR,2024-04-24T09:22:31Z,Suhani Gupta,payment
3288188365,UBER DISCOUNT RIDE,195.95,INR,2025-05-18T16:58:55Z,Suhani Gupta,transportation
3284310709,water bottle set room,1741.51,INR,2023-07-14T12:28:46Z,Dingal,miscellaneous
3284087407,stationary shoop paytm bill,482.08,INR,2024-04-13T11:22:48Z,Prajwal sharma,education
1344704085,Dentist doctor consultation clinic,500.43,INR,2023-07-06T20:21:52Z,Raina,miscellaneous
3280802198,"balance settlement cleared out,,,",932.93,INR,2025-02-17T12:21:08Z,Siddharth Shukla,payment
3280420197,Flight ticket booking holidays,374.03,INR,2023-12-15T20:31:02Z,Siddharth Shukla,transportation
3280267875,settled balance on splitwise app.,1496.68,INR,2023-12-19T12:02:35Z,Dingal,payment
3286226087,momos,271.13,INR,2023-08-11T05:34:45Z,Raina,food
3281427202,lab tues,123.53,INR,2024-03-29T22:13:48Z,Aditi Singh,education
3287718997,sandwich eve,1386.08,INR,2023-01-24T06:37:07Z,Prajwal sharma,food
3280870353,"Notebooks and files for class,,,",224.33,INR,2023-07-07T01:39:37Z,saumya bansal,education
3288953907,barber,1725.54,INR,2023-01-04T11:49:17Z,Aditi Singh,miscellaneous
3285859625,Tuk tuk fare station,297.95,INR,2024-07-29T19:32:34Z,Suhani Gupta,transportation
3284688185,Waffles at CP,433.46,INR,2023-02-25T09:05:25Z,Raina,food
3284493110,Sent money via Paytm wallet,390.09,INR,2023-06-30T11:26:58Z,Raina,payment
3289250999,room cleaning supplies amazon,1704.42,INR,2023-09-10T08:37:34Z,Rahul Pardasani,miscellaneous
3285260183,sent wed,945.44,INR,2024-04-07T23:49:47Z,Raina,payment
3285004982,Cab fare back home,182.84,INR,2023-01-14T18:37:07Z,Suhani Gupta,transportation
3282934036,Evening cab surge priice,273.11,INR,2025-02-22T23:13:03Z,Siddharth Shukla,transportation
3289596817,Birthday gift for friend party,1247.29,INR,2025-05-31T17:08:07Z,Ronak Khemka,miscellaneous
3289771911,rapido to print shop xerox,410.96,INR,2024-09-11T06:41:01Z,Suhani Gupta,transportation
3281669282,Transfer to account cleared??,727.9,INR,2025-02-05T06:07:06Z,Siddharth Shukla,payment
